"year","x","y","cbsd","vector","dataset","country","unqId","countryCode"
2014,31.45982,3.577467,1,0.2,"B","Uganda",NA,"UGA"
2014,32.64248,1.50253,1,6,"B","Uganda",NA,"UGA"
2014,32.69617,1.5313,1,47.1,"B","Uganda",NA,"UGA"
2014,32.85295,1.63671,1,0.9,"B","Uganda",NA,"UGA"
2014,32.88449,1.68577,1,48.9,"B","Uganda",NA,"UGA"
2014,32.92073,1.63271,1,3.2,"B","Uganda",NA,"UGA"
2014,32.89688,1.57909,1,34.4,"B","Uganda",NA,"UGA"
2014,32.95305,1.64701,0,174.9,"B","Uganda",NA,"UGA"
2014,32.96861,1.69751,1,42.3,"B","Uganda",NA,"UGA"
2014,32.90601,1.72429,1,306.7,"B","Uganda",NA,"UGA"
2014,32.8257,1.72511,1,100.4,"B","Uganda",NA,"UGA"
2014,32.76418,1.70485,1,381,"B","Uganda",NA,"UGA"
2014,32.69159,1.65394,1,154.1,"B","Uganda",NA,"UGA"
2014,32.63528,1.57312,1,37.3,"B","Uganda",NA,"UGA"
2014,32.80535,1.63026,0,20.6,"B","Uganda",NA,"UGA"
2014,32.76388,1.6177,0,505.8,"B","Uganda",NA,"UGA"
2014,32.81794,1.62169,1,5.7,"B","Uganda",NA,"UGA"
2014,32.79618,1.66364,1,5.6,"B","Uganda",NA,"UGA"
2014,32.86851,1.62295,1,58.4,"B","Uganda",NA,"UGA"
2014,32.87268,1.58562,1,18.5,"B","Uganda",NA,"UGA"
2014,32.98583,1.66556,1,0.9,"B","Uganda",NA,"UGA"
2014,32.5177,1.98098,1,1.7,"B","Uganda",NA,"UGA"
2014,32.40152,1.94003,1,6.4,"B","Uganda",NA,"UGA"
2014,32.36285,1.82659,1,0.2,"B","Uganda",NA,"UGA"
2014,32.38319,1.78205,0,0.1,"B","Uganda",NA,"UGA"
2014,32.432,1.81284,1,0.2,"B","Uganda",NA,"UGA"
2014,32.36024,1.67278,1,0.3,"B","Uganda",NA,"UGA"
2014,32.11116,1.70494,0,2.9,"B","Uganda",NA,"UGA"
2014,32.2108,1.77475,1,0.7,"B","Uganda",NA,"UGA"
2014,32.26957,1.80224,1,0.7,"B","Uganda",NA,"UGA"
2014,32.33042,1.82546,1,2.6,"B","Uganda",NA,"UGA"
2014,32.54285,1.9008,0,8.6,"B","Uganda",NA,"UGA"
2014,32.69523,1.84913,1,18,"B","Uganda",NA,"UGA"
2014,32.77988,1.89988,1,NA,"B","Uganda",NA,"UGA"
2014,32.64254,2.05251,1,21.5,"B","Uganda",NA,"UGA"
2014,32.57598,2.02611,1,9.7,"B","Uganda",NA,"UGA"
2014,32.44474,2.05968,0,1.6,"B","Uganda",NA,"UGA"
2014,32.53476,2.1147,1,1.6,"B","Uganda",NA,"UGA"
2014,32.57038,2.1617,0,5.1,"B","Uganda",NA,"UGA"
2014,32.59064,2.20281,0,2.8,"B","Uganda",NA,"UGA"
2014,32.43392,1.95484,1,0,"B","Uganda",NA,"UGA"
2014,32.55299,2.21166,1,20.3,"B","Uganda",NA,"UGA"
2014,32.51855,2.27847,0,8.2,"B","Uganda",NA,"UGA"
2014,32.47684,2.29356,0,3.4,"B","Uganda",NA,"UGA"
2014,32.42577,2.29173,0,4.6,"B","Uganda",NA,"UGA"
2014,32.37848,2.22317,0,6.4,"B","Uganda",NA,"UGA"
2014,32.31858,2.24588,0,3.5,"B","Uganda",NA,"UGA"
2014,32.25385,2.33625,0,1,"B","Uganda",NA,"UGA"
2014,32.29177,2.31414,0,8.8,"B","Uganda",NA,"UGA"
2014,32.71663,2.50172,1,1.1,"B","Uganda",NA,"UGA"
2014,32.64168,2.53931,0,0.7,"B","Uganda",NA,"UGA"
2014,32.60033,2.57759,1,2.9,"B","Uganda",NA,"UGA"
2014,32.57265,2.5439,0,0.6,"B","Uganda",NA,"UGA"
2014,32.5907,2.48637,1,3.7,"B","Uganda",NA,"UGA"
2014,32.54735,2.48834,0,2.9,"B","Uganda",NA,"UGA"
2014,32.51266,2.53513,0,9.8,"B","Uganda",NA,"UGA"
2014,32.50575,2.45162,0,2.9,"B","Uganda",NA,"UGA"
2014,32.47319,2.40012,0,12.6,"B","Uganda",NA,"UGA"
2014,32.56754,2.40197,0,4.2,"B","Uganda",NA,"UGA"
2014,32.63271,2.42248,0,22.7,"B","Uganda",NA,"UGA"
2014,32.26072,2.26072,1,23.4,"B","Uganda",NA,"UGA"
2014,32.97739,2.23948,1,0.4,"B","Uganda",NA,"UGA"
2014,33.03513,2.24514,1,1.3,"B","Uganda",NA,"UGA"
2014,33.04204,2.28295,0,1.3,"B","Uganda",NA,"UGA"
2014,33.09402,2.23917,1,0.5,"B","Uganda",NA,"UGA"
2014,33.13628,2.18928,0,1.5,"B","Uganda",NA,"UGA"
2014,33.11141,2.08099,1,0.7,"B","Uganda",NA,"UGA"
2014,32.92569,2.3079,0,1,"B","Uganda",NA,"UGA"
2014,32.96795,2.32898,1,0.9,"B","Uganda",NA,"UGA"
2014,32.94823,2.44509,1,3.6,"B","Uganda",NA,"UGA"
2014,32.93029,2.52226,0,2,"B","Uganda",NA,"UGA"
2014,32.91087,2.56679,1,1.5,"B","Uganda",NA,"UGA"
2014,32.87523,2.57388,0,1.1,"B","Uganda",NA,"UGA"
2014,32.84612,2.551,1,2,"B","Uganda",NA,"UGA"
2014,32.83994,2.46915,1,0.7,"B","Uganda",NA,"UGA"
2014,32.8492,2.25591,1,1.3,"B","Uganda",NA,"UGA"
2014,32.83945,2.21915,1,5.1,"B","Uganda",NA,"UGA"
2014,32.87097,2.20352,1,12.6,"B","Uganda",NA,"UGA"
2014,32.91548,2.18649,1,4.7,"B","Uganda",NA,"UGA"
2014,32.95099,2.15724,1,7.1,"B","Uganda",NA,"UGA"
2014,32.94024,2.07065,1,17.4,"B","Uganda",NA,"UGA"
2014,32.89203,2.06265,0,33.7,"B","Uganda",NA,"UGA"
2014,32.89524,2.01717,1,1.8,"B","Uganda",NA,"UGA"
2014,32.88488,1.94924,0,15.1,"B","Uganda",NA,"UGA"
2014,32.98153,1.95673,1,10.6,"B","Uganda",NA,"UGA"
2014,33.0642,1.98289,0,15.3,"B","Uganda",NA,"UGA"
2014,33.11878,2.04263,1,4.1,"B","Uganda",NA,"UGA"
2014,33.18103,2.0445,1,5.6,"B","Uganda",NA,"UGA"
2014,33.22318,2.0371,0,0.7,"B","Uganda",NA,"UGA"
2014,33.2504,2.0285,0,10.3,"B","Uganda",NA,"UGA"
2014,33.25712,1.99726,1,1,"B","Uganda",NA,"UGA"
2014,33.08055,1.85638,1,334.4,"B","Uganda",NA,"UGA"
2014,33.09661,1.80337,1,24.2,"B","Uganda",NA,"UGA"
2014,33.05383,1.75484,1,40.2,"B","Uganda",NA,"UGA"
2014,33.06927,1.80809,0,61.3,"B","Uganda",NA,"UGA"
2014,33.17695,1.9183,0,37,"B","Uganda",NA,"UGA"
2014,33.18785,1.97375,1,1.9,"B","Uganda",NA,"UGA"
2014,33.21737,1.94978,1,0.5,"B","Uganda",NA,"UGA"
2014,33.26546,1.97095,0,2,"B","Uganda",NA,"UGA"
2014,33.16372,1.87906,1,83.2,"B","Uganda",NA,"UGA"
2014,33.15687,1.80443,0,42.3,"B","Uganda",NA,"UGA"
2014,33.15456,1.76263,1,621,"B","Uganda",NA,"UGA"
2014,33.16246,1.71429,0,40.4,"B","Uganda",NA,"UGA"
2014,33.20815,1.74722,1,197.7,"B","Uganda",NA,"UGA"
2014,33.24586,1.78234,1,103.9,"B","Uganda",NA,"UGA"
2014,33.28745,1.80971,1,103.1,"B","Uganda",NA,"UGA"
2014,33.35055,1.79014,0,11,"B","Uganda",NA,"UGA"
2014,33.39247,1.803,0,15.9,"B","Uganda",NA,"UGA"
2014,33.34913,1.80381,0,8.1,"B","Uganda",NA,"UGA"
2014,33.38449,1.84707,0,3.5,"B","Uganda",NA,"UGA"
2014,33.40322,1.81079,0,23.6,"B","Uganda",NA,"UGA"
2014,33.47553,1.84066,0,20.3,"B","Uganda",NA,"UGA"
2014,33.36048,1.89528,0,20.1,"B","Uganda",NA,"UGA"
2014,33.3112,1.93207,0,3.2,"B","Uganda",NA,"UGA"
2014,33.27276,1.86544,1,11.8,"B","Uganda",NA,"UGA"
2014,33.18258,1.80085,0,22.9,"B","Uganda",NA,"UGA"
2014,33.15897,1.84215,1,0.7,"B","Uganda",NA,"UGA"
2014,33.12908,1.72828,0,14.3,"B","Uganda",NA,"UGA"
2014,33.13383,1.67627,1,8.4,"B","Uganda",NA,"UGA"
2014,33.06897,1.68547,0,23.5,"B","Uganda",NA,"UGA"
2014,32.37561,0.52025,1,2.5,"B","Uganda",NA,"UGA"
2014,32.40093,0.41945,0,1.2,"B","Uganda",NA,"UGA"
2014,32.44926,0.41333,0,2.7,"B","Uganda",NA,"UGA"
2014,32.65557,0.44339,0,5.4,"B","Uganda",NA,"UGA"
2014,32.63156,0.47678,0,13.8,"B","Uganda",NA,"UGA"
2014,32.57173,0.45294,0,9.1,"B","Uganda",NA,"UGA"
2014,32.58883,0.51306,1,8.2,"B","Uganda",NA,"UGA"
2014,32.36214,0.52299,1,8.5,"B","Uganda",NA,"UGA"
2014,32.33765,0.49584,0,5.6,"B","Uganda",NA,"UGA"
2014,32.47151,0.36819,0,0.5,"B","Uganda",NA,"UGA"
2014,32.44406,0.32012,1,0.8,"B","Uganda",NA,"UGA"
2014,32.43943,0.27204,0,8.3,"B","Uganda",NA,"UGA"
2014,32.42747,0.24613,0,0.8,"B","Uganda",NA,"UGA"
2014,32.44416,0.19533,0,5.8,"B","Uganda",NA,"UGA"
2014,32.37987,0.17772,0,6.3,"B","Uganda",NA,"UGA"
2014,32.59126,0.57327,0,5.1,"B","Uganda",NA,"UGA"
2014,32.64877,0.55274,0,7.4,"B","Uganda",NA,"UGA"
2014,32.48202,0.51657,1,4.5,"B","Uganda",NA,"UGA"
2014,32.54322,0.46457,1,1.5,"B","Uganda",NA,"UGA"
2014,32.44198,0.54334,1,9.4,"B","Uganda",NA,"UGA"
2014,32.17931,0.37988,0,22.1,"B","Uganda",NA,"UGA"
2014,32.08165,0.39173,0,4.5,"B","Uganda",NA,"UGA"
2014,32.00762,0.40419,0,7.4,"B","Uganda",NA,"UGA"
2014,32.0224,0.42934,0,3.5,"B","Uganda",NA,"UGA"
2014,32.04042,0.43622,0,7.6,"B","Uganda",NA,"UGA"
2014,32.10148,0.47303,0,1.4,"B","Uganda",NA,"UGA"
2014,32.15812,0.51194,0,1.6,"B","Uganda",NA,"UGA"
2014,32.15091,0.5049,1,2.7,"B","Uganda",NA,"UGA"
2014,31.97643,0.27439,0,3.1,"B","Uganda",NA,"UGA"
2014,32.00023,0.27608,1,1.3,"B","Uganda",NA,"UGA"
2014,32.00222,0.3151,1,1,"B","Uganda",NA,"UGA"
2014,32.0278,0.32115,1,10.5,"B","Uganda",NA,"UGA"
2014,32.03208,0.27392,0,0.7,"B","Uganda",NA,"UGA"
2014,32.07999,0.30998,0,0.2,"B","Uganda",NA,"UGA"
2014,32.01921,0.46088,0,11,"B","Uganda",NA,"UGA"
2014,32.05675,0.49245,0,3.4,"B","Uganda",NA,"UGA"
2014,32.08858,0.5188,0,2.8,"B","Uganda",NA,"UGA"
2014,32.04119,0.54052,0,1.1,"B","Uganda",NA,"UGA"
2014,32.02079,0.58183,0,6,"B","Uganda",NA,"UGA"
2014,32.17413,0.30016,1,1.1,"B","Uganda",NA,"UGA"
2014,32.34587,0.22573,1,4.3,"B","Uganda",NA,"UGA"
2014,32.32326,0.21229,1,4.5,"B","Uganda",NA,"UGA"
2014,32.24273,0.16319,1,0.4,"B","Uganda",NA,"UGA"
2014,32.18594,0.12697,1,9.2,"B","Uganda",NA,"UGA"
2014,32.19344,0.20625,1,1.5,"B","Uganda",NA,"UGA"
2014,32.11547,0.07101,1,5.6,"B","Uganda",NA,"UGA"
2014,32.37294,0.24538,1,5.3,"B","Uganda",NA,"UGA"
2014,32.38024,0.27611,0,5.2,"B","Uganda",NA,"UGA"
2014,32.39197,0.2239,1,3.9,"B","Uganda",NA,"UGA"
2014,32.31354,0.26185,1,6.6,"B","Uganda",NA,"UGA"
2014,32.23262,0.25802,1,3.8,"B","Uganda",NA,"UGA"
2014,32.18485,0.11337,0,0.5,"B","Uganda",NA,"UGA"
2014,32.22518,0.11447,1,1.3,"B","Uganda",NA,"UGA"
2014,32.21684,0.06738,0,0.2,"B","Uganda",NA,"UGA"
2014,31.1294,0.07053,1,3.2,"B","Uganda",NA,"UGA"
2014,32.042,0.00293,0,1,"B","Uganda",NA,"UGA"
2014,32.07835,0.03094,0,4.9,"B","Uganda",NA,"UGA"
2014,32.00774,0.00528,1,23,"B","Uganda",NA,"UGA"
2014,32.027,0.06189,0,0.2,"B","Uganda",NA,"UGA"
2014,32.0095,0.05829,0,2.7,"B","Uganda",NA,"UGA"
2014,31.80899,-0.26228,1,10.1,"B","Uganda",NA,"UGA"
2014,31.83408,-0.28241,1,1.2,"B","Uganda",NA,"UGA"
2014,31.88387,-0.30435,0,5.6,"B","Uganda",NA,"UGA"
2014,31.95872,-0.31436,1,61.4,"B","Uganda",NA,"UGA"
2014,31.8342,-0.31002,1,7.6,"B","Uganda",NA,"UGA"
2014,31.77725,-0.33036,1,88.7,"B","Uganda",NA,"UGA"
2014,31.78293,-0.29711,1,4,"B","Uganda",NA,"UGA"
2014,31.7711,-0.28451,1,5.8,"B","Uganda",NA,"UGA"
2014,31.70744,-0.34371,0,7.2,"B","Uganda",NA,"UGA"
2014,31.66138,-0.36879,0,12.5,"B","Uganda",NA,"UGA"
2014,31.62361,-0.39502,0,12.4,"B","Uganda",NA,"UGA"
2014,31.55483,-0.41515,0,6.2,"B","Uganda",NA,"UGA"
2014,31.60465,-0.39528,0,15,"B","Uganda",NA,"UGA"
2014,31.65274,-0.38387,0,4.2,"B","Uganda",NA,"UGA"
2014,31.72104,-0.35873,1,21.1,"B","Uganda",NA,"UGA"
2014,31.65411,-0.40664,0,6.3,"B","Uganda",NA,"UGA"
2014,31.7455,-0.36018,1,14.2,"B","Uganda",NA,"UGA"
2014,31.75104,-0.40356,1,126.8,"B","Uganda",NA,"UGA"
2014,31.74654,-0.45059,0,12.2,"B","Uganda",NA,"UGA"
2014,31.74815,-0.3464,1,53.5,"B","Uganda",NA,"UGA"
2014,31.52848,0.10356,1,3,"B","Uganda",NA,"UGA"
2014,31.50707,0.06206,1,4.9,"B","Uganda",NA,"UGA"
2014,31.52365,0.01841,1,4.2,"B","Uganda",NA,"UGA"
2014,31.48156,0.01333,1,10.4,"B","Uganda",NA,"UGA"
2014,31.47149,0.07697,1,10.8,"B","Uganda",NA,"UGA"
2014,31.46905,0.13551,1,10.5,"B","Uganda",NA,"UGA"
2014,31.49042,0.19793,0,7,"B","Uganda",NA,"UGA"
2014,31.47373,0.2455,0,3.4,"B","Uganda",NA,"UGA"
2014,31.38916,0.25306,0,3,"B","Uganda",NA,"UGA"
2014,31.4271,0.06256,0,1.2,"B","Uganda",NA,"UGA"
2014,31.22191,0.04428,1,0.8,"B","Uganda",NA,"UGA"
2014,31.22244,0.04387,1,1.1,"B","Uganda",NA,"UGA"
2014,31.63382,-0.53189,1,6.5,"B","Uganda",NA,"UGA"
2014,31.68306,-0.55433,1,6.5,"B","Uganda",NA,"UGA"
2014,31.65956,-0.63117,0,0.7,"B","Uganda",NA,"UGA"
2014,31.60478,-0.64618,1,10,"B","Uganda",NA,"UGA"
2014,31.61637,-0.53069,1,1.9,"B","Uganda",NA,"UGA"
2014,31.59972,-0.50457,0,6.7,"B","Uganda",NA,"UGA"
2014,31.59759,-0.4804,0,3.1,"B","Uganda",NA,"UGA"
2014,31.602,-0.57279,1,9.6,"B","Uganda",NA,"UGA"
2014,31.43022,-0.68941,0,2.5,"B","Uganda",NA,"UGA"
2014,31.40133,-0.73229,0,3.5,"B","Uganda",NA,"UGA"
2014,31.34988,-0.77039,1,18.9,"B","Uganda",NA,"UGA"
2014,31.35851,-0.65623,1,28.4,"B","Uganda",NA,"UGA"
2014,31.32109,-0.64293,0,10.9,"B","Uganda",NA,"UGA"
2014,31.53837,-0.66596,0,9,"B","Uganda",NA,"UGA"
2014,31.50064,-0.77676,0,3,"B","Uganda",NA,"UGA"
2014,31.47354,-0.86543,1,9.4,"B","Uganda",NA,"UGA"
2014,31.42064,-0.98744,0,3.9,"B","Uganda",NA,"UGA"
2014,31.57691,-0.631,0,1.5,"B","Uganda",NA,"UGA"
2014,31.62408,-0.65009,0,2.4,"B","Uganda",NA,"UGA"
2014,31.64606,-0.63446,0,5.8,"B","Uganda",NA,"UGA"
2014,31.31828,1.398867,0,4.4,"B","Uganda",NA,"UGA"
2014,31.2942,1.2172,0,1.9,"B","Uganda",NA,"UGA"
2014,31.34427,1.468133,0,81,"B","Uganda",NA,"UGA"
2014,31.36672,1.651433,1,0,"B","Uganda",NA,"UGA"
2014,31.3836,1.632933,1,0.2,"B","Uganda",NA,"UGA"
2014,31.36793,1.713267,1,25.8,"B","Uganda",NA,"UGA"
2014,31.46058,1.618183,1,26.5,"B","Uganda",NA,"UGA"
2014,31.60038,1.5464,0,6.2,"B","Uganda",NA,"UGA"
2014,31.6681,1.67605,0,17.8,"B","Uganda",NA,"UGA"
2014,31.6183,1.666867,0,0.5,"B","Uganda",NA,"UGA"
2014,32.20013,1.783783,0,2.8,"B","Uganda",NA,"UGA"
2014,32.01723,1.716717,0,0.4,"B","Uganda",NA,"UGA"
2014,32.08333,1.7,0,1,"B","Uganda",NA,"UGA"
2014,33.3774,1.410303,1,29.1,"B","Uganda",NA,"UGA"
2014,33.51212,1.592692,0,6.3,"B","Uganda",NA,"UGA"
2014,33.57086,1.56491,0,41.9,"B","Uganda",NA,"UGA"
2014,33.46106,1.56031,0,63.3,"B","Uganda",NA,"UGA"
2014,33.42106,1.53487,0,53.6,"B","Uganda",NA,"UGA"
2014,33.31585,1.60204,0,6.5,"B","Uganda",NA,"UGA"
2014,33.36056,1.50854,0,79,"B","Uganda",NA,"UGA"
2014,33.65294,1.45305,0,5.5,"B","Uganda",NA,"UGA"
2014,33.41374,1.46972,1,12.4,"B","Uganda",NA,"UGA"
2014,33.48962,1.51418,0,51.3,"B","Uganda",NA,"UGA"
2014,33.63308,1.46545,0,22.7,"B","Uganda",NA,"UGA"
2014,33.58577,1.46133,0,29.4,"B","Uganda",NA,"UGA"
2014,33.23367,1.43112,0,63.6,"B","Uganda",NA,"UGA"
2014,33.53905,1.41436,0,8.2,"B","Uganda",NA,"UGA"
2014,33.49131,1.4641,0,17,"B","Uganda",NA,"UGA"
2014,33.36894,1.52834,1,3.1,"B","Uganda",NA,"UGA"
2014,33.22092,1.39022,0,7.6,"B","Uganda",NA,"UGA"
2014,33.31002,1.48938,1,2.6,"B","Uganda",NA,"UGA"
2014,33.32556,1.46008,1,9.4,"B","Uganda",NA,"UGA"
2014,33.56639,1.49549,0,48.4,"B","Uganda",NA,"UGA"
2014,33.84566,1.24925,0,5.6,"B","Uganda",NA,"UGA"
2014,33.67901,1.15581,1,29.6,"B","Uganda",NA,"UGA"
2014,33.74933,1.18981,0,1.3,"B","Uganda",NA,"UGA"
2014,33.62863,1.13712,1,78.2,"B","Uganda",NA,"UGA"
2014,33.80475,1.18184,0,0.4,"B","Uganda",NA,"UGA"
2014,33.79757,1.21651,0,0.5,"B","Uganda",NA,"UGA"
2014,33.79482,1.25753,0,3.1,"B","Uganda",NA,"UGA"
2014,33.74483,1.10337,0,53.4,"B","Uganda",NA,"UGA"
2014,33.96624,1.19842,1,17.5,"B","Uganda",NA,"UGA"
2014,33.68374,1.20104,1,1,"B","Uganda",NA,"UGA"
2014,33.6225,1.23961,0,4.6,"B","Uganda",NA,"UGA"
2014,33.80606,1.15246,1,4.2,"B","Uganda",NA,"UGA"
2014,33.5794,1.26509,1,13.4,"B","Uganda",NA,"UGA"
2014,33.73192,1.1626,0,1.2,"B","Uganda",NA,"UGA"
2014,33.71141,1.1077,0,1.2,"B","Uganda",NA,"UGA"
2014,33.70654,1.27654,1,16.4,"B","Uganda",NA,"UGA"
2014,33.6651,1.27266,0,14.4,"B","Uganda",NA,"UGA"
2014,33.71846,1.31899,0,9.7,"B","Uganda",NA,"UGA"
2014,33.75949,1.2632,0,25.1,"B","Uganda",NA,"UGA"
2014,33.90165,1.21732,1,0.8,"B","Uganda",NA,"UGA"
2014,33.93777,1.49916,0,2.1,"B","Uganda",NA,"UGA"
2014,33.91412,1.56624,0,3.6,"B","Uganda",NA,"UGA"
2014,33.92199,1.62061,0,0.1,"B","Uganda",NA,"UGA"
2014,33.99024,1.52939,0,4.1,"B","Uganda",NA,"UGA"
2014,34.03017,1.59702,0,4.7,"B","Uganda",NA,"UGA"
2014,34.00479,1.48247,1,1,"B","Uganda",NA,"UGA"
2014,34.01141,1.45134,0,1.5,"B","Uganda",NA,"UGA"
2014,33.89096,1.47896,1,1.3,"B","Uganda",NA,"UGA"
2014,33.8806,1.44402,1,0.2,"B","Uganda",NA,"UGA"
2014,33.85392,1.45531,1,0.3,"B","Uganda",NA,"UGA"
2014,33.94944,1.46878,0,1.8,"B","Uganda",NA,"UGA"
2014,33.99077,1.41353,1,2.1,"B","Uganda",NA,"UGA"
2014,34.0296,1.36201,0,5.9,"B","Uganda",NA,"UGA"
2014,33.92173,1.41479,0,23.3,"B","Uganda",NA,"UGA"
2014,33.94516,1.36925,0,0.2,"B","Uganda",NA,"UGA"
2014,33.96966,1.31939,0,1.5,"B","Uganda",NA,"UGA"
2014,33.88587,1.41234,0,5.8,"B","Uganda",NA,"UGA"
2014,33.86099,1.34147,0,57.8,"B","Uganda",NA,"UGA"
2014,33.91817,1.31566,0,0.8,"B","Uganda",NA,"UGA"
2014,33.87519,1.27649,0,29.3,"B","Uganda",NA,"UGA"
2014,33.62052,1.79442,1,96.7,"B","Uganda",NA,"UGA"
2014,33.625,1.86123,0,8.7,"B","Uganda",NA,"UGA"
2014,33.63856,1.92896,1,39.9,"B","Uganda",NA,"UGA"
2014,33.6581,1.71191,0,15,"B","Uganda",NA,"UGA"
2014,33.70868,1.70875,0,12,"B","Uganda",NA,"UGA"
2014,33.68218,1.65727,1,13.3,"B","Uganda",NA,"UGA"
2014,33.73679,1.77199,1,53.5,"B","Uganda",NA,"UGA"
2014,33.68304,1.80662,0,67.1,"B","Uganda",NA,"UGA"
2014,33.65379,1.82491,1,26.1,"B","Uganda",NA,"UGA"
2014,33.69626,1.86412,0,75.3,"B","Uganda",NA,"UGA"
2014,33.62999,1.85968,1,47.2,"B","Uganda",NA,"UGA"
2014,33.57467,1.84264,0,39.4,"B","Uganda",NA,"UGA"
2014,33.55181,1.90794,0,34.7,"B","Uganda",NA,"UGA"
2014,33.51038,1.94736,0,9.8,"B","Uganda",NA,"UGA"
2014,33.58894,1.73444,1,69.5,"B","Uganda",NA,"UGA"
2014,33.54191,1.78401,0,10.6,"B","Uganda",NA,"UGA"
2014,33.48402,1.84303,0,68.4,"B","Uganda",NA,"UGA"
2014,33.27703,1.66099,0,27.2,"B","Uganda",NA,"UGA"
2014,33.46842,1.88589,0,73,"B","Uganda",NA,"UGA"
2014,33.47297,1.9443,0,121.7,"B","Uganda",NA,"UGA"
2014,33.83226,1.71732,1,20.9,"B","Uganda",NA,"UGA"
2014,33.88941,1.72282,0,0.8,"B","Uganda",NA,"UGA"
2014,33.91875,1.68117,0,4.9,"B","Uganda",NA,"UGA"
2014,33.96858,1.75642,1,8,"B","Uganda",NA,"UGA"
2014,33.96949,1.8015,1,16,"B","Uganda",NA,"UGA"
2014,33.94629,1.83631,1,25.1,"B","Uganda",NA,"UGA"
2014,33.96585,1.91823,0,3.3,"B","Uganda",NA,"UGA"
2014,34.01658,1.91629,1,4.3,"B","Uganda",NA,"UGA"
2014,33.89439,1.8717,0,1.7,"B","Uganda",NA,"UGA"
2014,33.93123,1.83158,1,1.2,"B","Uganda",NA,"UGA"
2014,33.8746,1.87341,0,3.6,"B","Uganda",NA,"UGA"
2014,33.91924,1.9506,0,1.2,"B","Uganda",NA,"UGA"
2014,33.96705,1.97761,0,3,"B","Uganda",NA,"UGA"
2014,33.98492,2.03013,0,0.4,"B","Uganda",NA,"UGA"
2014,33.97491,2.09605,0,0.4,"B","Uganda",NA,"UGA"
2014,34.0206,2.05862,1,0.9,"B","Uganda",NA,"UGA"
2014,34.06177,2.0911,0,0,"B","Uganda",NA,"UGA"
2014,34.07464,2.02508,0,0.4,"B","Uganda",NA,"UGA"
2014,34.07105,1.9349,1,4,"B","Uganda",NA,"UGA"
2014,34.01996,1.91474,0,1.9,"B","Uganda",NA,"UGA"
2014,33.72907,1.86602,0,49,"B","Uganda",NA,"UGA"
2014,33.79604,1.86284,0,58.1,"B","Uganda",NA,"UGA"
2014,33.75471,1.835,0,112.4,"B","Uganda",NA,"UGA"
2014,33.7978,1.91049,1,5.6,"B","Uganda",NA,"UGA"
2014,33.82058,1.96009,1,9.5,"B","Uganda",NA,"UGA"
2014,33.86217,1.94021,0,14.2,"B","Uganda",NA,"UGA"
2014,33.79183,2.00096,1,9.1,"B","Uganda",NA,"UGA"
2014,33.75632,2.05865,0,2.1,"B","Uganda",NA,"UGA"
2014,33.81402,2.0838,0,0.2,"B","Uganda",NA,"UGA"
2014,33.71006,2.01078,1,1.9,"B","Uganda",NA,"UGA"
2014,33.63912,1.99488,1,108.9,"B","Uganda",NA,"UGA"
2014,33.64766,2.06011,0,3.5,"B","Uganda",NA,"UGA"
2014,33.65289,2.1246,1,1.7,"B","Uganda",NA,"UGA"
2014,33.64561,2.18346,0,1.3,"B","Uganda",NA,"UGA"
2014,33.5806,2.18626,0,0.4,"B","Uganda",NA,"UGA"
2014,33.52567,2.15253,0,1.5,"B","Uganda",NA,"UGA"
2014,33.49673,2.09816,0,65.3,"B","Uganda",NA,"UGA"
2014,33.5127,2.06125,1,2.1,"B","Uganda",NA,"UGA"
2014,33.4347,2.04839,1,1.1,"B","Uganda",NA,"UGA"
2014,33.46431,2.02104,1,34,"B","Uganda",NA,"UGA"
2014,33.15392,0.71809,1,0.8,"B","Uganda",NA,"UGA"
2014,33.15068,0.73406,0,0.3,"B","Uganda",NA,"UGA"
2014,33.16481,0.7941,1,3.8,"B","Uganda",NA,"UGA"
2014,33.19786,0.80371,0,7,"B","Uganda",NA,"UGA"
2014,33.18614,0.85155,1,2.9,"B","Uganda",NA,"UGA"
2014,33.14622,0.90896,1,1.7,"B","Uganda",NA,"UGA"
2014,33.10272,0.93763,1,0.3,"B","Uganda",NA,"UGA"
2014,33.14332,0.97261,1,2.6,"B","Uganda",NA,"UGA"
2014,33.20447,1.04285,1,1.7,"B","Uganda",NA,"UGA"
2014,33.09599,1.04122,1,0.3,"B","Uganda",NA,"UGA"
2014,33.09263,1.0835,1,0.6,"B","Uganda",NA,"UGA"
2014,33.08942,1.12237,0,0.7,"B","Uganda",NA,"UGA"
2014,33.08085,1.15436,0,0.7,"B","Uganda",NA,"UGA"
2014,33.13627,0.94113,1,0.5,"B","Uganda",NA,"UGA"
2014,33.18192,0.93031,1,1.2,"B","Uganda",NA,"UGA"
2014,33.24333,0.92066,1,1.3,"B","Uganda",NA,"UGA"
2014,33.2752,0.91665,1,1,"B","Uganda",NA,"UGA"
2014,33.29189,0.93547,1,1.3,"B","Uganda",NA,"UGA"
2014,33.3122,0.90286,1,1,"B","Uganda",NA,"UGA"
2014,33.50114,0.85039,1,0.3,"B","Uganda",NA,"UGA"
2014,33.48394,0.83442,1,0.1,"B","Uganda",NA,"UGA"
2014,33.47117,0.78827,0,0.8,"B","Uganda",NA,"UGA"
2014,33.505,0.74279,1,1.3,"B","Uganda",NA,"UGA"
2014,33.47656,0.64168,1,0.8,"B","Uganda",NA,"UGA"
